b6a5d26e7473ff4ab3a11bd99515e4dbff8193ff, whitespace.git-svn-id:  f-bb---ffaedef, 2
fca88f8e3d44d743e82ef2fb3ce880f8b98149a3, Changed distribution tests to use fixed seed. JIRA: MATH-.  Thanks to Venkat Murthy.git-svn-id:  f-bb---ffaedef, 2
1358d274dbb7b94bf81e37c88883a68b54a88c84, Fixed small inconsistency.git-svn-id:  f-bb---ffaedef, 2
bb2dc86de1fd207c0a4a8b649536364179fb2ab5, Fixed area computation on non-convex spherical polygons.git-svn-id:  f-bb---ffaedef, 2
064634efda95022acad2ae64875a2af774554b44, Removed unused import.git-svn-id:  f-bb---ffaedef, 2
4332119866de75449fe5ad24be0dde4517c6f7ef, Added a test showing the limitation of sparse matrices implementation.JIRA:MATH-.git-svn-id:  f-bb---ffaedef, 2
f7222ca6c3b6c1018a52fd649029394e6608f1db, Rename enum to uppercase make test deterministic.git-svn-id:  f-bb---ffaedef, 2
460b8bba3b4a6e629b66b4dcec80720a055e6d47, Convert to Junitgit-svn-id:  f-bb---ffaedef, 2
5929846a208518582a7783d8715c401ea1e2acf2, Fixed failing test.As functions evaluations were not counted properly which has been fixeda few days ago the multi-start test in fact did not performed allexpected restarts. This commit fixes this (by increasing the maxevaluations) and fixes the result checks accordingly.git-svn-id:  f-bb---ffaedef, 2
6b43922648fe2dfcb4cb1aaaf5d795f00a6aa174, [MATH-] Handle case that all points are identical.git-svn-id:  f-bb---ffaedef, 2
b4bf366a9601e0fbc3e21c070f1727d246637a58, Dummy serialversionuid to avoid Eclipse complaintsgit-svn-id:  f-bb---ffaedef, 2
695dc3bdcc17abe96236116bb8481cd6cc21db4a, MATH-Allow outer product of vectors of different sizes.git-svn-id:  f-bb---ffaedef, 2
638def643f318731ae058597f5e89231896fcc4b, Fixed missing last iteration in a loop.git-svn-id:  f-bb---ffaedef, 2
7d57ff6d78f4edfb440cbca689c59cc60ca5c608, Boxing OK heregit-svn-id:  f-bb---ffaedef, 2
9bab875f03ffea0aacd1d92fbbecc96d491c1201, Disable randomly failing unit test.git-svn-id:  f-bb---ffaedef, 2
eca87abcee2d8b7f36565dffd84a61e398160378, Added test to verify that zero variance in either array leads to NaN.git-svn-id:  f-bb---ffaedef, 2
927361d78782a836d5c3d09687c8930012d2c0ab, QR decomposition can compute pseudo-inverses for tall matrices.Thanks to Sean Owen for the patch.JIRA: MATH-git-svn-id:  f-bb---ffaedef, 2
f0cbf23ebf9aab7e18353d81812f093975f1e06d, Make test reproducible.git-svn-id:  f-bb---ffaedef, 2
5024bce8aecbe12c818518adef4eb7719d74992f, Unused importsgit-svn-id:  f-bb---ffaedef, 2
16dbaf970773b7ba859ea0b0df89ae38b0e62544, Accidental over-eager commit commented out in rgit-svn-id:  f-bb---ffaedef, 2
95175f882a7e5f0d8fbc0899a6faf81259f5373a, Unnecessary castsgit-svn-id:  f-bb---ffaedef, 2
90c00ba7c187af0c83791f3d4e174a401a95043c, Boxing OK heregit-svn-id:  f-bb---ffaedef, 2
4c8d5034c1a51d13ee46e7eba8ddf1985f852c89, Unnecessary castsgit-svn-id:  f-bb---ffaedef, 2
c1f3a7bd3ba7810961f377788d76804e2519c4d9, Add missing svn:keywords.git-svn-id:  f-bb---ffaedef, 2
95a6da2a6897d535c0f02af18629496f49afac23, JUnit  -> : replace import of junit.framework.Assert with org.junit.Assert.git-svn-id:  f-bb---ffaedef, 2
eeb03015d091075a0461467979339bf4a4d2cf88, Needs SVNUID; unnecessary castsgit-svn-id:  f-bb---ffaedef, 2
da0bbbb9a6de9fe587d091debca65e53adf4d384, MATH-Added "toString" method. Thanks to Sean Owen.git-svn-id:  f-bb---ffaedef, 2
40ef9f876cf1d605b82ec846c6a753fb2d472a43, simplify string to primitive conversiongit-svn-id:  f-bb---ffaedef, 6
a0ef8539d32718a3eae3316b18f30625fe5a58a3, Typos.git-svn-id:  f-bb---ffaedef, 2
a48186437b2b5c4a10f831234052af5859ac3d52, removed unused importgit-svn-id:  f-bb---ffaedef, 2
d96758d1c66b73c4ffe25aade4f6020dbdcf6591, Added a test.git-svn-id:  f-bb---ffaedef, 2
4c9ce8b7193b821b19d89cb32ad5561092396db5, Spare semigit-svn-id:  f-bb---ffaedef, 2
d8aca35b7a10e52d3b50b545c87c5d38d715854c, Unit test.git-svn-id:  f-bb---ffaedef, 2
c4f77587f5aa48c717cd14d81ae2c24f0e7b300e, Update message count.  Should have been in r commit.git-svn-id:  f-bb---ffaedef, 2
e3c4637e19acca0b3cab18e5ecbdb6e8d3210400, Suppress unused warning in test code.git-svn-id:  f-bb---ffaedef, 2
082baefb06ab0ceb31326bb247521b5729a1c108, Add reference test values for ZipfDistribution.logProbability.git-svn-id:  f-bb---ffaedef, 2
43e4049d59539c375f1269fc8187456e39e88453, Test non-Comparable parameters for Pct and CumPctgit-svn-id:  f-bb---ffaedef, 2
d62f6d9a5661de15e3b62f77229f6322c938b0ab, MATH-Throw "SingularMatrixException" instead of computing a meaningless value.git-svn-id:  f-bb---ffaedef, 2
4f2f94cd0435621a05f1db53aca6aacc3b7163b1, Missing @Overridegit-svn-id:  f-bb---ffaedef, 2
4ece62e101bd1717032b46d2da60f5341f618710, MATH-Removed call to "contract" in "addElement".git-svn-id:  f-bb---ffaedef, 2
6527a801c181090326f44bffef6709f898cae70b, MATH-Standardize "x = x op y" to "x op= y". Thanks to Sean Owen.git-svn-id:  f-bb---ffaedef, 2
5121bcfcb39e4c490c59a8f2e02b38eee237ae65, Rename userguide examples.git-svn-id:  f-bb---ffaedef, 4
c0c42c39fc58bcab18efea92f898eef0a20317f8, Annotation "@Override" cannot be used here (Java ).git-svn-id:  f-bb---ffaedef, 2
630a53d5e48e9244b24da19af847ebef593fcdf5, Turn fixed values into constantsgit-svn-id:  f-bb---ffaedef, 2
2edd83f5f5009f3ceba55f45d17b351effe65414, Added tests.git-svn-id:  f-bb---ffaedef, 2
237fe2a651c52389e1e57375b9588c1839ce3d5f, Avoid Findbugs dead store warningsgit-svn-id:  f-bb---ffaedef, 2
bd95671403a7307078ca2ebac2b56886f178c7d0, [MATH-] Correct fix for matrix dimension check in copySubMatrix.git-svn-id:  f-bb---ffaedef, 2
034ed33e47a8487fbd3fda7eb555b053d6d0545d, Reuse method from "MathArrays".Merged "if" cases.git-svn-id:  f-bb---ffaedef, 5
6429fc8d890892cc2d0e80a5c2996e9b057b050a, Swapped arguments (expected vs tested).git-svn-id:  f-bb---ffaedef, 2
766f13f9deb6d76d0822815028b206bd9276167e, Remove unused import.git-svn-id:  f-bb---ffaedef, 2
ee9383b77044f957fc429e5701263c8e7116e577, Improved handling of negative arguments for power function.Thanks to Ajo Fod.git-svn-id:  f-bb---ffaedef, 2
ec55222a5b9d662d078d154b86cc95cd697c3c9b, Removed import static.git-svn-id:  f-bb---ffaedef, 2
3e2570e1176aa125730efd58e6a2e543f5bacb7c, Oops - accidentally committed test for new method that's not yet addedgit-svn-id:  f-bb---ffaedef, 2
0ee29fab9c24bece20fa023d1ef923f33402be2d, Boxing OK heregit-svn-id:  f-bb---ffaedef, 2
8422b12f36d585a5b1f37a91a7fa6a9aac566f3e, "final" keyword.git-svn-id:  f-bb---ffaedef, 2
8e14f3716935eb4cfb9e622c6227b80ac180cb88, Fix Clirr error wrt return type of DiagonalMatrix#copy.git-svn-id:  f-bb---ffaedef, 2
0ebd188e0336ea884e46966d2b08379445901047, Suppress unused variable warningsgit-svn-id:  f-bb---ffaedef, 2
68a9dc050f957a9bb0e0123ec9474803999eec09, Removed a spurious @Override.git-svn-id:  f-bb---ffaedef, 2
a0b4394bccb0a19f5e6bd05a75e2f659a7c1a289, Add svn:keywords.git-svn-id:  f-bb---ffaedef, 2
8262007246749fe082f3860a3bb1123dfcda2793, Unnecessary SVNUID (class not serializable)git-svn-id:  f-bb---ffaedef, 2
bedea0067efaa806f2222184ffa2b3b35cdb3173, Added test to confirm null contract. JIRA: MATH-.git-svn-id:  f-bb---ffaedef, 2
9d5ce0045369cd4dcccb66b005c184124f222e32, "final" keyword.git-svn-id:  f-bb---ffaedef, 2
91c5101c3352dae3da0f2d73762d5a89258a20ac, Add some tests of NaNsgit-svn-id:  f-bb---ffaedef, 2
2e5610586783c5a9462c4162fa0949f1dea6d5e1, Turn fixed values into constantsgit-svn-id:  f-bb---ffaedef, 2
a869a06efaf4ba1d5dcd13aa7b143944c0f72598, In GammaTest: restored method checkRelativeError which was inadvertently removed in r.git-svn-id:  f-bb---ffaedef, 2
7cf359aab1a98dde0ef71f37e868167b2221e068, Further unit tests of Gamma.logGammaSum(double double): preconditions.git-svn-id:  f-bb---ffaedef, 2
88c71ec9d7b43cb7b77047cbb8133b284ae34588, Unused importsgit-svn-id:  f-bb---ffaedef, 2
2cc9931e2b238f17215210805d26e1035008bf70, Remove unused import.git-svn-id:  f-bb---ffaedef, 2
5ec76b26fab897bc78a499f5cf2f448faa4328cb, Removed call to double[][] solve(double[][]) from interface DecompositionSolver.git-svn-id:  f-bb---ffaedef, 2
2993a89b06cc00a1a28f25a887f5bea4cb4b52ba, Revert fix for MATH-: it created test regressions.git-svn-id:  f-bb---ffaedef, 2
95ec5653c61b05cfadc74b4d4eb74a091a8fbb54, Added Apache license headers.The header has been added to test files and the corresponding testupdated to ignore the header lines.git-svn-id:  f-bb---ffaedef, 2
42596833d50655c9a60726eafaabde40759f47c8, MATH-: made some error messages more explicit.git-svn-id:  f-bb---ffaedef, 2
64eeea32daa938503d0ea5ca33a6579785738f6d, Boxing OK heregit-svn-id:  f-bb---ffaedef, 2
d0cce453d768c4b5e8537d75b78e58e271845ef2, Fix some warnings in test code.git-svn-id:  f-bb---ffaedef, 2
b451fdc8e47d231c7f29c74aa5b9f7a7d0e50c9e, MATH-Unit test showing that the issue is invalid: For the function referred to inthe JIRA ticket "BrentSolver" and "BrentOptimizer" agree: the same value isfound to be the minimum of the function and the root of the function'sderivative.git-svn-id:  f-bb---ffaedef, 2
374fe6e4320ba8d49bb4e62e33c1fccd6d872c38, Added Apache license headers.The header has been added to data files and the corresponding test hasbeen updated to ignore the header lines.git-svn-id:  f-bb---ffaedef, 2
c08f471063f651341b62de72987e17eacad30a71, Unused importsgit-svn-id:  f-bb---ffaedef, 2
74806d2e06cc219b11cb620fdd5d603d5b6121dd, Improved test coverage.git-svn-id:  f-bb---ffaedef, 2
5fbeb731b9d26a6f340fd3772e86cd23ba61c65a, cleaned up tests wrt Junit git-svn-id:  f-bb---ffaedef, 2
eda482d9f90f76cd461b5afebda526badd6e89c9, Typo.git-svn-id:  f-bb---ffaedef, 2
7dd09bfb64388e05756fe428e55339e313d3852b, Dropped System.out.println from test code.git-svn-id:  f-bb---ffaedef, 2
59eb9a9bad0ab01ea6e5ff1cf1888b869985616a, Removed development statement.I'm really sorry for this...git-svn-id:  f-bb---ffaedef, 2
d788563f4ea82e3b7d94e4bc335b30ed9362f8bb, Removed development traces.git-svn-id:  f-bb---ffaedef, 2
a97a14915d375033d07e29426aa60c6c0d1da7f7, Unnecessary castsgit-svn-id:  f-bb---ffaedef, 2
abb1b3fdd6711eaa8ba9c8518cbb7ff83699df3f, removed an unneeded constantgit-svn-id:  f-bb---ffaedef, 2
2ce650bf54758aee82508eb7f06b46fbacb2c597, MATH-Made "GaussNewtonOptimizer" use the new methods in base class"AbstractLeastSquaresOptimizer" instead of modifying the (nowdeprecated) protected fields.git-svn-id:  f-bb---ffaedef, 3
5c14a29c69221da3018d542af640edbfd9609ded, Improved speed of FastMath copysign methods.JIRA: MATH-git-svn-id:  f-bb---ffaedef, 2
71e11fc375eed7f4e6cecf436e422848e2ccc99a, Simplify hashCode/equals/toString methods by using appropriate methods from java.util.Arrays similar to EuclideanDoublePoint.git-svn-id:  f-bb---ffaedef, 6
2962744c710608bcd27eec8402335ca54a81fc9f, Improved test coverage.git-svn-id:  f-bb---ffaedef, 2
bf4184310de8a0d420f859a6bf80f8f62f229c80, Added a test.git-svn-id:  f-bb---ffaedef, 2
41aa1c40fd8fe92f80c0513ead4a56c84a8ae02d, Removed quasi-duplicate code.git-svn-id:  f-bb---ffaedef, 2
f65ae79732520825912829b45ffd24b7d47644a9, removed a printgit-svn-id:  f-bb---ffaedef, 2
f25ba664ed4855435bde1ca8ce15588611287668, Fixed bug found by PMD.git-svn-id:  f-bb---ffaedef, 2
a0627bc5d79456e83cf61cb03ef06db33a10e99b, changed test threshold it was too tight for JRockitgit-svn-id:  f-bb---ffaedef, 2
f4e9bfe99faf9cd8a1d3cf9d1cc86df706b347bd, New test.git-svn-id:  f-bb---ffaedef, 2
647b3b4dde2f8d1350f8c02f96df58a250ac8496, Checkstyle: removed exception from signature as this exception will never be raised.git-svn-id:  f-bb---ffaedef, 6
6129654bc2ea25e171e8bc1be534046ca35ed572, Fixed some issues in nth root derivatives at .The current behavior is correct with respect to infinities and NaN beingappropriately generated but in some cases counter-intuitive.git-svn-id:  f-bb---ffaedef, 2
3c60c05fd4dc11089780976bc64ba941a350d26a, Added new tests.git-svn-id:  f-bb---ffaedef, 2
fd8a0da6b976746c34b7e1b0d7697e73399bbd7d, Fixed warnings.git-svn-id:  f-bb---ffaedef, 2
1398a16c7cbb6fddd275733d4ba4348ed3718cee, Formatting (removed Eclipse tags @formatter:on @formatter:off)git-svn-id:  f-bb---ffaedef, 2
c7cfb66633dcadefb316b0df4cef98fa5d147089, Changed ValueServer tests to use fixed random seed.git-svn-id:  f-bb---ffaedef, 2
3e8cbfa5c99b8abf82f472f9a63c9b7a51abed1d, MATH-: factored out test of getLNorm getLDistance getLInfNorm getLInfDistance.git-svn-id:  f-bb---ffaedef, 2
ae57c3dbba060a68d13b26221168c6478c25d9f2, MATH-: in RealVectorAbstractTest extracted testIsNaN() fromtestPredicates().git-svn-id:  f-bb---ffaedef, 2
2166fdac3d13cb044b5e6d8e5f6093aeaa17d6b1, Use non-deprecated ctor.git-svn-id:  f-bb---ffaedef, 2
a5e84b3e75ed0844ab25abc928061e75db2d079f, Unused importgit-svn-id:  f-bb---ffaedef, 2
6d5763c53924c6911ce97ceca41e8b8afd2097f3, Removed unused exception.git-svn-id:  f-bb---ffaedef, 2
d2f23bba39b7633c973e32b313be1f36ce757023, Fixed typo in interface name.git-svn-id:  f-bb---ffaedef, 4
9ad58f46b091ef6ca47d8a3219f1036cf2cf0d24, Replace deprecated method call.git-svn-id:  f-bb---ffaedef, 6
47e5bb380eefdbd0217be98295c54b03a38b6be9, Removed LocalizedFormats.ENTRY previously introduced in r as LocalizedFormats.INDEX will do nicely.git-svn-id:  f-bb---ffaedef, 2
746c998e1a2a380f6bd844886bca6d0b3a76b1e7, Fixed accuracy issues in FastMath.pow(double int).The fixed version is slightly slower but still much faster thanFastMath.pow(double double). Some random testing showed that theaccuracy is now always better than .ulp even for large exponent.git-svn-id:  f-bb---ffaedef, 2
91d24dcb6f558fdbd0e75875ade025ce81f26c90, Disabled random data tests for eigen decomposition improved checkUnsymmetricMatrix helper.git-svn-id:  f-bb---ffaedef, 2
3a87c22aeefd047d83964edfa76d4cc51b7c2536, MATH-Removed unnecessary "throws Exception" clause from method signature.git-svn-id:  f-bb---ffaedef, 2
d4b31ce8ffdac9f3d3e9e55795c3be55e515e7ef, streamlined deserialization of DerivativeStructuregit-svn-id:  f-bb---ffaedef, 2
31217dfcb2da1c8b0af6f94bf6346987599e7783, Unit test.git-svn-id:  f-bb---ffaedef, 2
b30425df872adc7cab0a9f0b3334364aad213350, Added new localized error message "entry {}" to signal null entries in FieldVectors.git-svn-id:  f-bb---ffaedef, 2
987f659a12537fbbb7a39ad9e0f1d6bb2da92aa3, MATH-Allow outer product of vectors of different sizes.git-svn-id:  f-bb---ffaedef, 2
48d014dac17b1812e24a0ae44725e90f0552cc58, limited accuracy of numbers in string comparisonsgit-svn-id:  f-bb---ffaedef, 2
4b299469ed2a6d8d3adc696aaba8e3f42c1c9af7, updated tests threshold as events are now forced on some root sidesgit-svn-id:  f-bb---ffaedef, 2
00bc945db4526b7cea61c0d7af6e6f8d388a97b1, MATH-:  - added in RealVectorAbstractTest tests for RealVector.getEntry()preconditions  - modified exceptions thrown in RealVectorTest.TestVectorImpl accordingly.git-svn-id:  f-bb---ffaedef, 2
ee37a5197c91aab79f4310ee9938ae46c717bafa, MATH-Allow outer product of vectors of different sizes.git-svn-id:  f-bb---ffaedef, 2
178ab444fec5370f65c2c90d7048c0940ad8d204, MATH-Removed "throws" clause from method signature.git-svn-id:  f-bb---ffaedef, 2
c1c7da271bf109bbbfb4df7d914ff180cb8c6907, MATH-: further tests of double Gamma.logGamma(double).git-svn-id:  f-bb---ffaedef, 2
2138d3bfbab31de768da28cba774f0efb701071a, added serialization testchanged tests to Junit git-svn-id:  f-bb---ffaedef, 2
1822d254718eeaf3ffc7c9243859663a53763f8d, Redundant check for null; null is not an instanceof any Objectgit-svn-id:  f-bb---ffaedef, 2
92a4d6b1a0bfd6f0f26dafd2eff17ea178ed5775, Variable visibility: "protected" -> "private". Had to delete a few trivialtests that accessed the fields.git-svn-id:  f-bb---ffaedef, 2
75f1113439c4b76371635b9676d99b4ef584a092, MATH-: walkInXyzOrder methods are excluded from automatic testing (based on reflexion).git-svn-id:  f-bb---ffaedef, 2
586a9603ef80d8de4a7f9a085057f13428b67ff0, Reduce sleep time in unit test to prevent possible race condition.git-svn-id:  f-bb---ffaedef, 2
8c10a80525937da9f1eac9e52b7446c5b6e03b7e, MATH-: in RealVectorTest removed unecessary re-implementation of testAddToEntry.git-svn-id:  f-bb---ffaedef, 2
f3f5800a4c8664242b26c82adfee16b796270ce2, Removed compilation warnings related to deprecated classes.git-svn-id:  f-bb---ffaedef, 2
edb1f394c0fdfc5865be8dec38d9084a04681799, removed a printgit-svn-id:  f-bb---ffaedef, 2
2e55dbbe6930e202ab0fb149d25462a97980ce0e, removed unneeded import statementgit-svn-id:  f-bb---ffaedef, 2
83461fe890b57e80fa1aae98ffedde628a06ed35, MATH-: factored out unit tests for RealVector.mapAdd(double) RealVector.mapSubtract(double) RealVector.mapDivide(double) RealVector.mapSubtract(double).git-svn-id:  f-bb---ffaedef, 2
4577812519bd21f94df1c3bfd4b54d5e9b8e2047, Unnecessary code removed.git-svn-id:  f-bb---ffaedef, 2
2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6, Restored . compatatibility. Thanks Gump.git-svn-id:  f-bb---ffaedef, 2
d8273182a6a57fccd970c6a23a8ac250edf5b8b4, Added more random data tests for HessenbergTransformer.git-svn-id:  f-bb---ffaedef, 2
b8152e7e414532affb7d84b2177bd829595d8d02, No point catching and then calling fail - just let JUnit do the workgit-svn-id:  f-bb---ffaedef, 2
1a44ba4b6152cdafe636c867fd973e8cd1348078, Fixed failing test.git-svn-id:  f-bb---ffaedef, 2
60516af98d18262fd1d1c26efc3fd6539639dab9, Let's not waste semi-colons ...git-svn-id:  f-bb---ffaedef, 2
c1e51be5a8a52c27ec07bc187c37be68765e8c9e, MATH-: factored out unit tests of getDistance and getNorm.git-svn-id:  f-bb---ffaedef, 2
57a0248da2129e0a2244385a4574d7434682f3f0, Fixed non-compilable tests.git-svn-id:  f-bb---ffaedef, 2
72779b230040d8dcc0c39d9791fc6c9d8fd2d142, MATH-Default is now to print  fractional digits.git-svn-id:  f-bb---ffaedef, 2
a2f25ddb6e5c509b7d6e47be7c143958c4a4ad8a, Removed call to double[][] solve(double[][]) from interface DecompositionSolver.git-svn-id:  f-bb---ffaedef, 2
8d97496f8df4ce634bc7e58fcfbc635da32a3edb, Raw typesgit-svn-id:  f-bb---ffaedef, 2
efcbcd5cc6a3d11990c17b0bbaa9d80d28ab85d8, Replaced call to FieldDecompositionSolver<T>.solve(T[]) by FieldDecompositionSolver<T>.solve(FieldVector<T>). This is in accordance with JIRA MATH-.git-svn-id:  f-bb---ffaedef, 2
12983d5e048250c5b598fc94ec8fbd3383612ee8, MIssing @Overridegit-svn-id:  f-bb---ffaedef, 2
707313c38912d577ac73cb2229c639e778d1b770, Unused importgit-svn-id:  f-bb---ffaedef, 2
2ab58c0b82c8ffd859cb0f7316ac2abfc5e3aca4, Remove unnecessary semi-colonsgit-svn-id:  f-bb---ffaedef, 2
8d8ede74b556b5d6d72ca98c2a48e0441b488b0f, MATH-: removed unused imports.git-svn-id:  f-bb---ffaedef, 2
0b46b4400bb148a65d24e67f57e8ba9f3b7d4df1, Added a test.git-svn-id:  f-bb---ffaedef, 2
590934526e933d5a3e121d1b575cc6ebf817f97b, MATH-: factored out unit test ofRealMatrix RealVector.outerProduct(RealVector)This test fails with the default implementation provided by the abstract class RealMatrix.git-svn-id:  f-bb---ffaedef, 2
74b5b4486899b28a5cd336e7e699f024c40b0e0f, MATH-: refined the test of logGamma(x) near x = . . and . whichwere difficult zones in the previous (Lanczos) implementation.git-svn-id:  f-bb---ffaedef, 2
109e91c742edd2e712024438530c3bd5d1bc5913, Fixed failing unit test after change to NumberFormat.git-svn-id:  f-bb---ffaedef, 2
1ebfcaaffac784b5a267acc80ce7652da90b5ac3, MATH-: default implementation of RealVector RealVectorAbstractTest.createAlien(double[]).git-svn-id:  f-bb---ffaedef, 2
3a7911512fc944d50f9043e34b754746b548d8d8, In TestUtils improved handling of error messages for  - assertEquals(String double[] RealVector double)  - assertEquals(String RealVector RealVector double).git-svn-id:  f-bb---ffaedef, 2
d6d7d9cc791d7a0da2ac99d9aac606162e3af7b2, added missing @Overridegit-svn-id:  f-bb---ffaedef, 2
f2c22d1d36466b962dcf7da98b7a8a4d9a4c1ef1, Use asserNotNull(var) instead of assertTrue(var != null) and avoid subsequent NPE warningsgit-svn-id:  f-bb---ffaedef, 2
a41365938b5733f8496979edf65dd9d946535a5d, removed unneeded importgit-svn-id:  f-bb---ffaedef, 2
1019cefed6c1f2038dce118c1e17c596e18bc92a, Added test for consistency of cumulativeProbability(doubledouble) and cumulativeProbability(double).  Contributed by Christian Winter.git-svn-id:  f-bb---ffaedef, 2
4e72620a3785ff59f69346c861ae45357a1ac9f0, Fix RealMatrixFormatTests to always use a fixed locale instead of the default one.git-svn-id:  f-bb---ffaedef, 2
a1fcf167b2cf064bc82edcc52ee9d935a8d68cff, Fixed exception type.git-svn-id:  f-bb---ffaedef, 2
af55bc00575cb140f1d52ca2e82ab2aceb23e86e, Unnecessary castsgit-svn-id:  f-bb---ffaedef, 2
d8f4cbb53936ce7dfbe287605bc57f177840b992, MATH-Modified test to be Java compatible.Corrected a bug in the (dummy) rule computation.git-svn-id:  f-bb---ffaedef, 2
e36f4a730d231c5ffa81cac28d9281e2f7ec4052, MATH-: final clean-up of ArrayRealVectorTest.git-svn-id:  f-bb---ffaedef, 2
c4f81a87ee8fe307bc391ba04caac04e4c51f06b, MATH-: unit tests for double Gamma.logGammap(double).git-svn-id:  f-bb---ffaedef, 2
aa5e60b456b5962eed16cf08894f320057611ac1, MATH-Removed unnecessary (and uninformative) "throws Exception" clauses inmethod signature.git-svn-id:  f-bb---ffaedef, 2
30866a4cd3ebb84791b1f0a6c21a881d1822e7e3, MATH-Unit test update (patch provided by Jared Becksfort).git-svn-id:  f-bb---ffaedef, 2
c846a2953f500dd7a0ebc95d500e787a207e562a, In RealVectorAbstractTest.RealVectorTestImpl removed  - RealVector mapToSelf(UnivariateFunction)  - double[] toArray()which override default implementations.git-svn-id:  f-bb---ffaedef, 2
b6040640af9502c2a592cc44638e9a8a9d80f900, Unnecessary castsgit-svn-id:  f-bb---ffaedef, 2
